,s1_afv_nodes,cluster_x,cluster_y,Unnamed: 0,s1_afv_rel_nodes_poi,bk_afv_rel_nodes_poi,s1_afv_poi,mf_insert_datetime,mf_update_datetime,mf_row_hash,mf_deleted_ind,mf_run_id,type,bag,split,x,y,aantal_per_fractie,volume_per_fractie,street_name,buurt,wijk,stadsdeel,totaal,glas,papier,plastic,rest,textiel
173,754809,125212,489399,93826.0,271458.0,125212.439~489398.616~afval_cluster~125212.439|489398.616,109711.0,2020-04-01 13:57:12,2020-04-01 13:57:12,fc1adef3-6878-c32c-86c3-80b5bde547be,False,357.0,afval_cluster,125212.439|489398.616,"['125212.439', '489398.616', 'afval_cluster', '125212.439|489398.616']",125212.0,489399.0,['Rest:1'],['Rest:5 m3'],Blokkerstraat,N62b,N62,N,1,0.0,0.0,1.0,0.0,0.0
174,726609,124727,489566,84128.0,243276.0,124727.245~489566.262~afval_cluster~124727.245|489566.262,112892.0,2020-04-01 13:57:12,2020-04-01 13:57:12,17692d11-769d-f358-3290-36ba77f48f30,False,357.0,afval_cluster,124727.245|489566.262,"['124727.245', '489566.262', 'afval_cluster', '124727.245|489566.262']",124727.0,489566.0,['Rest:1'],['Rest:5 m3'],Enkhuizerstraat,N62a,N62,N,1,0.0,0.0,0.0,1.0,0.0
175,595713,124028,491269,38733.0,112445.0,124027.615~491269.157~afval_cluster~124027.615|491269.157,94819.0,2020-04-01 13:57:12,2020-04-01 13:57:12,36f3c4b5-6c87-1bc3-096e-3addd6848616,False,357.0,afval_cluster,124027.615|491269.157,"['124027.615', '491269.157', 'afval_cluster', '124027.615|491269.157']",124028.0,491269.0,['Rest:1'],['Rest:5 m3'],Diopter,N74c,N74,N,1,0.0,0.0,0.0,1.0,0.0
176,678590,122638,490797,67433.0,195281.0,122638.020~490796.736~afval_cluster~122638.020|490796.736,104354.0,2020-04-01 13:57:12,2020-04-01 13:57:12,7a070e7f-afb5-1a7a-c685-ac56ac92ad2a,False,357.0,afval_cluster,122638.020|490796.736,"['122638.020', '490796.736', 'afval_cluster', '122638.020|490796.736']",122638.0,490797.0,['Rest:1'],['Rest:5 m3'],Viermasterstraat,N70a,N70,N,1,0.0,0.0,0.0,1.0,0.0
177,535295,123771,489274,17863.0,52059.0,123771.414~489274.077~afval_cluster~123771.414|489274.077,16185.0,2020-04-01 13:57:12,2020-04-01 13:57:12,3896012f-4ea2-b448-d2f4-0923f61611db,False,357.0,afval_cluster,123771.414|489274.077,"['123771.414', '489274.077', 'afval_cluster', '123771.414|489274.077']",123771.0,489274.0,"['Glas:1', 'Papier:1', 'Plastic:1']","['Glas:4 m3', 'Papier:4 m3', 'Plastic:4 m3']",Meeuwenlaan,N61d,N61,N,3,0.0,1.0,1.0,1.0,0.0
178,624283,126044,489309,48634.0,141002.0,126043.961~489309.480~afval_cluster~126043.961|489309.480,94593.0,2020-04-01 13:57:12,2020-04-01 13:57:12,0a23dd5e-292f-1729-570a-59ef9559e2b2,False,357.0,afval_cluster,126043.961|489309.480,"['126043.961', '489309.480', 'afval_cluster', '126043.961|489309.480']",126044.0,489309.0,['Rest:1'],['Rest:5 m3'],Markengouw,N68e,N68,N,1,0.0,0.0,0.0,1.0,0.0
179,596695,122776,490141,39051.0,113427.0,122776.383~490140.734~afval_cluster~122776.383|490140.734,65038.0,2020-04-01 13:57:12,2020-04-01 13:57:12,0ad561f2-3daa-ad8f-09c8-10dba032e49f,False,357.0,afval_cluster,122776.383|490140.734,"['122776.383', '490140.734', 'afval_cluster', '122776.383|490140.734']",122776.0,490141.0,['Rest:1'],['Rest:5 m3'],Dotterbloemstraat,N60c,N60,N,1,0.0,1.0,0.0,0.0,0.0
180,540901,122420,490494,19801.0,57664.0,122420.055~490493.582~afval_cluster~122420.055|490493.582,100252.0,2020-04-01 13:57:12,2020-04-01 13:57:12,7ce2ffde-15a5-db55-08a2-a8bc1c54ffcf,False,357.0,afval_cluster,122420.055|490493.582,"['122420.055', '490493.582', 'afval_cluster', '122420.055|490493.582']",122420.0,490494.0,['Rest:1'],['Rest:5 m3'],Buiksloterbreek,N70e,N70,N,1,1.0,0.0,0.0,0.0,0.0
181,723147,124281,489795,82887.0,239819.0,124280.974~489794.945~afval_cluster~124280.974|489794.945,792.0,2020-04-01 13:57:12,2020-04-01 13:57:12,2de54023-2621-ee03-960e-99563fbdd3d7,False,357.0,afval_cluster,124280.974|489794.945,"['124280.974', '489794.945', 'afval_cluster', '124280.974|489794.945']",124281.0,489795.0,['Rest:1'],['Rest:5 m3'],Het Hoogt,N69k,N69,N,1,0.0,1.0,0.0,0.0,0.0
182,783516,122648,491127,103639.0,300152.0,122647.958~491126.643~afval_cluster~122647.958|491126.643,832.0,2020-04-01 13:57:12,2020-04-01 13:57:12,8dc8a4f1-52bc-682c-e6c5-445f85a9e0f1,False,357.0,afval_cluster,122647.958|491126.643,"['122647.958', '491126.643', 'afval_cluster', '122647.958|491126.643']",122648.0,491127.0,"['Rest:1', 'Papier:1', 'Plastic:1']","['Rest:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Treilerhof,N70a,N70,N,3,1.0,0.0,1.0,1.0,0.0
183,787368,122963,488298,104980.0,304002.0,122962.768~488297.644~afval_cluster~122962.768|488297.644,38586.0,2020-04-01 13:57:12,2020-04-01 13:57:12,9cb1667f-7c77-37b3-5494-ce587646393c,False,357.0,afval_cluster,122962.768|488297.644,"['122962.768', '488297.644', 'afval_cluster', '122962.768|488297.644']",122963.0,488298.0,['Rest:1'],['Rest:5 m3'],Buitenzagerij,N61a,N61,N,1,0.0,0.0,0.0,1.0,0.0
184,902026,121191,490885,144423.0,418581.0,121190.761~490885.050~afval_cluster~121190.761|490885.050,150440.0,2020-04-01 13:57:12,2020-04-01 13:57:12,4c98854a-8e85-f091-fc0f-5c518931c0b8,False,357.0,afval_cluster,121190.761|490885.050,"['121190.761', '490885.050', 'afval_cluster', '121190.761|490885.050']",121191.0,490885.0,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:14 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",mt. Lincolnweg,N71f,N71,N,5,0.0,1.0,0.0,4.0,0.0
185,907431,123840,491217,146278.0,423986.0,123839.643~491216.665~afval_cluster~123839.643|491216.665,36993.0,2020-04-01 13:57:12,2020-04-01 13:57:12,26e4f312-0f93-a800-2a77-c38f03425dc7,False,357.0,afval_cluster,123839.643|491216.665,"['123839.643', '491216.665', 'afval_cluster', '123839.643|491216.665']",123840.0,491217.0,['Rest:1'],['Rest:5 m3'],Diopter,N74c,N74,N,1,0.0,1.0,0.0,0.0,0.0
186,617110,123061,491772,46141.0,133838.0,123061.097~491772.018~afval_cluster~123061.097|491772.018,119747.0,2020-04-01 13:57:12,2020-04-01 13:57:12,dd6197c7-43a5-1b13-6d4b-942143994415,False,357.0,afval_cluster,123061.097|491772.018,"['123061.097', '491772.018', 'afval_cluster', '123061.097|491772.018']",123061.0,491772.0,"['Rest:2', 'Plastic:1']","['Rest:10 m3', 'Plastic:5 m3']",Midscheeps,N70c,N70,N,3,0.0,0.0,0.0,2.0,1.0
187,745583,122949,490118,90681.0,262238.0,122948.591~490117.958~afval_cluster~122948.591|490117.958,57291.0,2020-04-01 13:57:12,2020-04-01 13:57:12,8ea2907e-beaf-0172-9ba3-c27d7659251f,False,357.0,afval_cluster,122948.591|490117.958,"['122948.591', '490117.958', 'afval_cluster', '122948.591|490117.958']",122949.0,490118.0,['Rest:1'],['Rest:5 m3'],Aurikelstraat,N60c,N60,N,1,0.0,0.0,0.0,1.0,0.0
188,517413,125970,489278,11658.0,34189.0,125969.828~489278.134~afval_cluster~125969.828|489278.134,64763.0,2020-04-01 13:57:12,2020-04-01 13:57:12,e2b6510f-3a62-8c48-1cfc-759c10ec6d1d,False,357.0,afval_cluster,125969.828|489278.134,"['125969.828', '489278.134', 'afval_cluster', '125969.828|489278.134']",125970.0,489278.0,['Rest:1'],['Rest:5 m3'],Hilversumstraat,N68e,N68,N,1,0.0,0.0,0.0,1.0,0.0
189,965110,123042,491536,166197.0,481639.0,123042.270~491536.395~afval_cluster~123042.270|491536.395,53452.0,2020-04-01 13:57:12,2020-04-01 13:57:12,5e4dda5f-588e-fcd1-6b61-80baa481e276,False,357.0,afval_cluster,123042.270|491536.395,"['123042.270', '491536.395', 'afval_cluster', '123042.270|491536.395']",123042.0,491536.0,"['Rest:1', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Overslag,N70c,N70,N,4,0.0,0.0,0.0,4.0,0.0
190,930617,125709,488978,154274.0,447160.0,125709.131~488977.508~afval_cluster~125709.131|488977.508,86495.0,2020-04-01 13:57:12,2020-04-01 13:57:12,4adbfde0-a0bd-9b6d-10e0-0bda3b7c8175,False,357.0,afval_cluster,125709.131|488977.508,"['125709.131', '488977.508', 'afval_cluster', '125709.131|488977.508']",125709.0,488978.0,['Rest:1'],['Rest:5 m3'],Zuiderzeepark,N68f,N68,N,1,0.0,0.0,0.0,1.0,0.0
191,700963,122747,489712,75093.0,217645.0,122746.762~489711.887~afval_cluster~122746.762|489711.887,95600.0,2020-04-01 13:57:12,2020-04-01 13:57:12,7dc801ae-401e-ab61-dc7f-2e10b196ba86,False,357.0,afval_cluster,122746.762|489711.887,"['122746.762', '489711.887', 'afval_cluster', '122746.762|489711.887']",122747.0,489712.0,['Rest:1'],['Rest:5 m3'],Heggerankweg,N60b,N60,N,1,0.0,0.0,1.0,0.0,0.0
192,761666,125254,489168,96182.0,278312.0,125253.964~489168.408~afval_cluster~125253.964|489168.408,132660.0,2020-04-01 13:57:12,2020-04-01 13:57:12,ed9cb378-7a4b-8e09-86db-345562763797,False,357.0,afval_cluster,125253.964|489168.408,"['125253.964', '489168.408', 'afval_cluster', '125253.964|489168.408']",125254.0,489168.0,['Rest:1'],['Rest:5 m3'],Monnikendammerplantsoen,N62b,N62,N,1,0.0,0.0,1.0,0.0,0.0
193,934079,120281,492256,155473.0,450622.0,120280.531~492255.814~afval_cluster~120280.531|492255.814,17420.0,2020-04-01 13:57:12,2020-04-01 13:57:12,59522e38-ea69-60b7-3e75-53864f8d8863,False,357.0,afval_cluster,120280.531|492255.814,"['120280.531', '492255.814', 'afval_cluster', '120280.531|492255.814']",120281.0,492256.0,['Rest:1'],['Rest:5 m3'],Weegschaalhof,N65a,N65,N,1,0.0,0.0,0.0,1.0,0.0
194,746710,123611,490420,91060.0,263364.0,123611.205~490419.532~afval_cluster~123611.205|490419.532,89037.0,2020-04-01 13:57:12,2020-04-01 13:57:12,085106c6-6c30-ef8f-1222-92ff7845c7cc,False,357.0,afval_cluster,123611.205|490419.532,"['123611.205', '490419.532', 'afval_cluster', '123611.205|490419.532']",123611.0,490420.0,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",J.H. Hisgenpad,N74b,N74,N,5,1.0,1.0,0.0,3.0,0.0
195,759418,120675,491853,95437.0,276065.0,120675.268~491853.486~afval_cluster~120675.268|491853.486,148928.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a867df11-2034-7cb9-4ce2-c577c865e1f7,False,357.0,afval_cluster,120675.268|491853.486,"['120675.268', '491853.486', 'afval_cluster', '120675.268|491853.486']",120675.0,491853.0,['Rest:1'],['Rest:5 m3'],Vegastraat,N65b,N65,N,1,0.0,0.0,1.0,0.0,0.0
196,818623,125469,489295,115590.0,335240.0,125468.906~489295.496~afval_cluster~125468.906|489295.496,52671.0,2020-04-01 13:57:12,2020-04-01 13:57:12,9137ad2a-22b5-6fcc-8d4d-4524c3576cdb,False,357.0,afval_cluster,125468.906|489295.496,"['125468.906', '489295.496', 'afval_cluster', '125468.906|489295.496']",125469.0,489295.0,['Rest:1'],['Rest:5 m3'],De Breekstraat,N68f,N68,N,1,0.0,0.0,0.0,1.0,0.0
197,795997,125573,489075,107881.0,312626.0,125573.493~489075.214~afval_cluster~125573.493|489075.214,124864.0,2020-04-01 13:57:12,2020-04-01 13:57:12,25a9af32-5515-3c2b-2fcd-c07a4928100d,False,357.0,afval_cluster,125573.493|489075.214,"['125573.493', '489075.214', 'afval_cluster', '125573.493|489075.214']",125573.0,489075.0,['Rest:1'],['Rest:5 m3'],De Breekstraat,N68f,N68,N,1,1.0,0.0,0.0,0.0,0.0
198,585107,121860,492709,35058.0,101847.0,121860.082~492708.986~afval_cluster~121860.082|492708.986,148.0,2020-04-01 13:57:12,2020-04-01 13:57:12,db27f77f-cb4a-dec0-26ef-db72d3f23e07,False,357.0,afval_cluster,121860.082|492708.986,"['121860.082', '492708.986', 'afval_cluster', '121860.082|492708.986']",121860.0,492709.0,['Rest:1'],['Rest:5 m3'],Pieter A. van Heijningestraat,N67b,N67,N,1,0.0,0.0,0.0,1.0,0.0
199,702993,125665,489560,75807.0,219673.0,125665.264~489559.521~afval_cluster~125665.264|489559.521,524.0,2020-04-01 13:57:12,2020-04-01 13:57:12,503d3c21-4155-906b-4737-37b0f5cba919,False,357.0,afval_cluster,125665.264|489559.521,"['125665.264', '489559.521', 'afval_cluster', '125665.264|489559.521']",125665.0,489560.0,"['Glas:1', 'Papier:1']","['Glas:3 m3', 'Papier:3 m3']",IJdoornlaan,N68c,N68,N,2,0.0,1.0,0.0,1.0,0.0
200,736202,124522,489901,87514.0,252862.0,124521.673~489900.756~afval_cluster~124521.673|489900.756,70808.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c32076ab-1f10-4ab5-7eb8-a647c3c9c408,False,357.0,afval_cluster,124521.673|489900.756,"['124521.673', '489900.756', 'afval_cluster', '124521.673|489900.756']",124522.0,489901.0,['Rest:1'],['Rest:5 m3'],Het Hoogt,N69k,N69,N,1,0.0,1.0,0.0,0.0,0.0
201,942328,120388,492056,158386.0,458868.0,120387.663~492056.466~afval_cluster~120387.663|492056.466,673.0,2020-04-01 13:57:12,2020-04-01 13:57:12,7870dcee-fd78-61b0-6f62-6948bcb92359,False,357.0,afval_cluster,120387.663|492056.466,"['120387.663', '492056.466', 'afval_cluster', '120387.663|492056.466']",120388.0,492056.0,['Rest:1'],['Rest:5 m3'],Noorderkroonstraat,N65a,N65,N,1,0.0,0.0,1.0,0.0,0.0
202,689403,125193,489159,71113.0,206088.0,125192.548~489158.542~afval_cluster~125192.548|489158.542,209.0,2020-04-01 13:57:12,2020-04-01 13:57:12,52b59f2a-a4c0-088f-5280-577e73aae5d4,False,357.0,afval_cluster,125192.548|489158.542,"['125192.548', '489158.542', 'afval_cluster', '125192.548|489158.542']",125193.0,489159.0,['Rest:1'],['Rest:5 m3'],Oosthuizenstraat,N62b,N62,N,1,0.0,0.0,0.0,1.0,0.0
203,555633,122646,490539,24879.0,72388.0,122645.564~490538.834~afval_cluster~122645.564|490538.834,136601.0,2020-04-01 13:57:12,2020-04-01 13:57:12,d181254d-7530-a09c-8477-da426194cb19,False,357.0,afval_cluster,122645.564|490538.834,"['122645.564', '490538.834', 'afval_cluster', '122645.564|490538.834']",122646.0,490539.0,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:3 m3', 'Papier:3 m3']",Marjoleinstraat,N70f,N70,N,3,1.0,1.0,0.0,1.0,0.0
204,588870,122328,489795,36382.0,105609.0,122327.830~489795.441~afval_cluster~122327.830|489795.441,78372.0,2020-04-01 13:57:12,2020-04-01 13:57:12,0434ca8b-be83-0764-1648-b28c8f75d8b0,False,357.0,afval_cluster,122327.830|489795.441,"['122327.830', '489795.441', 'afval_cluster', '122327.830|489795.441']",122328.0,489795.0,"['Plastic:2', 'Textiel:1']","['Plastic:8 m3', 'Textiel:3 m3']",Struisgrasstraat,N71c,N71,N,3,1.0,1.0,0.0,1.0,0.0
205,582832,120862,492797,34295.0,99571.0,120862.264~492797.279~afval_cluster~120862.264|492797.279,348.0,2020-04-01 13:57:12,2020-04-01 13:57:12,68bb8247-be28-623d-6539-417e73ce0641,False,357.0,afval_cluster,120862.264|492797.279,"['120862.264', '492797.279', 'afval_cluster', '120862.264|492797.279']",120862.0,492797.0,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:3 m3']",Dwergvinvisstraat,N66c,N66,N,2,0.0,1.0,0.0,1.0,0.0
206,604497,123018,490143,41741.0,121229.0,123018.233~490143.020~afval_cluster~123018.233|490143.020,63911.0,2020-04-01 13:57:12,2020-04-01 13:57:12,af8be383-1911-ffaf-76bd-2710702bd19f,False,357.0,afval_cluster,123018.233|490143.020,"['123018.233', '490143.020', 'afval_cluster', '123018.233|490143.020']",123018.0,490143.0,"['Glas:1', 'Papier:1']","['Glas:3 m3', 'Papier:3 m3']",Wingerdweg,N60c,N60,N,2,0.0,1.0,1.0,0.0,0.0
207,862564,123015,489569,130804.0,379144.0,123015.163~489568.850~afval_cluster~123015.163|489568.850,5478.0,2020-04-01 13:57:12,2020-04-01 13:57:12,6c92676b-21a4-f6e6-f27d-ec3036beaeda,False,357.0,afval_cluster,123015.163|489568.850,"['123015.163', '489568.850', 'afval_cluster', '123015.163|489568.850']",123015.0,489569.0,['Rest:1'],['Rest:5 m3'],Wingerdweg,N60b,N60,N,1,0.0,0.0,0.0,1.0,0.0
208,844245,122836,489719,124437.0,360838.0,122835.923~489719.438~afval_cluster~122835.923|489719.438,81020.0,2020-04-01 13:57:12,2020-04-01 13:57:12,b0a9f7fe-dec3-a739-c6e1-e8497981cd6a,False,357.0,afval_cluster,122835.923|489719.438,"['122835.923', '489719.438', 'afval_cluster', '122835.923|489719.438']",122836.0,489719.0,"['Rest:1', 'Glas:1']","['Rest:5 m3', 'Glas:3 m3']",Hortensiastraat,N60b,N60,N,2,0.0,1.0,0.0,1.0,0.0
209,922159,120835,492395,151328.0,438709.0,120835.013~492395.329~afval_cluster~120835.013|492395.329,9017.0,2020-04-01 13:57:12,2020-04-01 13:57:12,8cfb2227-0852-1969-edad-d7816b66397e,False,357.0,afval_cluster,120835.013|492395.329,"['120835.013', '492395.329', 'afval_cluster', '120835.013|492395.329']",120835.0,492395.0,['Rest:1'],['Rest:5 m3'],Reizigersweg,N66g,N66,N,1,0.0,0.0,0.0,1.0,0.0
210,913935,122788,490396,148486.0,430487.0,122788.224~490395.689~afval_cluster~122788.224|490395.689,115075.0,2020-04-01 13:57:12,2020-04-01 13:57:12,5c7c9eb8-4106-de02-a251-980d6f00d94b,False,357.0,afval_cluster,122788.224|490395.689,"['122788.224', '490395.689', 'afval_cluster', '122788.224|490395.689']",122788.0,490396.0,"['Rest:1', 'Glas:1']","['Rest:5 m3', 'Glas:3 m3']",Wederikpad,N60c,N60,N,2,0.0,1.0,0.0,1.0,0.0
211,657139,123337,491200,60025.0,173841.0,123337.013~491199.581~afval_cluster~123337.013|491199.581,81917.0,2020-04-01 13:57:12,2020-04-01 13:57:12,6074edac-0242-261b-c6af-1d39611d7ac5,False,357.0,afval_cluster,123337.013|491199.581,"['123337.013', '491199.581', 'afval_cluster', '123337.013|491199.581']",123337.0,491200.0,"['Rest:2', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Papier:5 m3', 'Plastic:5 m3']",Bramzeilhof,N70d,N70,N,4,1.0,2.0,0.0,0.0,1.0
212,596679,125240,489067,39046.0,113411.0,125239.708~489066.572~afval_cluster~125239.708|489066.572,77707.0,2020-04-01 13:57:12,2020-04-01 13:57:12,d7c87ab7-2403-5c27-d4a2-6310f8891ab0,False,357.0,afval_cluster,125239.708|489066.572,"['125239.708', '489066.572', 'afval_cluster', '125239.708|489066.572']",125240.0,489067.0,['Rest:1'],['Rest:5 m3'],Graftdijkerstraat,N62b,N62,N,1,0.0,0.0,0.0,1.0,0.0
213,568532,123186,491695,29364.0,85279.0,123185.991~491694.899~afval_cluster~123185.991|491694.899,112240.0,2020-04-01 13:57:12,2020-04-01 13:57:12,473f54af-a3d3-b922-9420-51ca89f4c331,False,357.0,afval_cluster,123185.991|491694.899,"['123185.991', '491694.899', 'afval_cluster', '123185.991|491694.899']",123186.0,491695.0,"['Rest:1', 'Plastic:1']","['Rest:5 m3', 'Plastic:5 m3']",Fokkemast,N70c,N70,N,2,0.0,0.0,0.0,2.0,0.0
214,575781,124539,490184,31865.0,92526.0,124538.895~490184.051~afval_cluster~124538.895|490184.051,55941.0,2020-04-01 13:57:12,2020-04-01 13:57:12,a619e63e-7a05-3eef-04f0-7f6d812ed925,False,357.0,afval_cluster,124538.895|490184.051,"['124538.895', '490184.051', 'afval_cluster', '124538.895|490184.051']",124539.0,490184.0,['Rest:1'],['Rest:5 m3'],Buikslotermeerplein,N69j,N69,N,1,0.0,1.0,0.0,0.0,0.0
215,527850,124338,489572,15279.0,44619.0,124338.431~489572.464~afval_cluster~124338.431|489572.464,23370.0,2020-04-01 13:57:12,2020-04-01 13:57:12,c6db7bb3-8c3c-4327-894e-d43c92cb05c3,False,357.0,afval_cluster,124338.431|489572.464,"['124338.431', '489572.464', 'afval_cluster', '124338.431|489572.464']",124338.0,489572.0,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:3 m3', 'Papier:3 m3']",Grote Diestraat,N62a,N62,N,3,2.0,0.0,0.0,1.0,0.0
216,699816,120571,491831,63443.0,216500.0,120570.816~491831.383~afval_cluster~120570.816|491831.383,9811.0,2020-04-01 13:57:12,2020-04-01 13:57:12,d3a2ce96-d7cb-6a0d-c5b9-e16491159a7b,False,357.0,afval_cluster,120570.816|491831.383,"['120570.816', '491831.383', 'afval_cluster', '120570.816|491831.383']",120571.0,491831.0,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:3 m3', 'Papier:3 m3']",Kometensingel,N65b,N65,N,3,1.0,1.0,0.0,1.0,0.0
217,613741,122200,492525,38351.0,130469.0,122199.937~492525.176~afval_cluster~122199.937|492525.176,152617.0,2020-04-01 13:57:12,2020-04-01 13:57:12,4c36dbe0-417b-83c1-42f8-26770d282c9d,False,357.0,afval_cluster,122199.937|492525.176,"['122199.937', '492525.176', 'afval_cluster', '122199.937|492525.176']",122200.0,492525.0,['Rest:1'],['Rest:5 m3'],Arcellastraat,N67a,N67,N,1,0.0,0.0,0.0,1.0,0.0
218,856316,122767,491165,128598.0,372898.0,122766.763~491164.791~afval_cluster~122766.763|491164.791,72330.0,2020-04-01 13:57:12,2020-04-01 13:57:12,fe333e75-869f-87e6-1904-39b5ed3b4871,False,357.0,afval_cluster,122766.763|491164.791,"['122766.763', '491164.791', 'afval_cluster', '122766.763|491164.791']",122767.0,491165.0,['Rest:1'],['Rest:5 m3'],Statenjachtstraat,N70a,N70,N,1,0.0,0.0,0.0,1.0,0.0
219,509463,121099,491637,8914.0,26248.0,121099.271~491636.673~afval_cluster~121099.271|491636.673,67857.0,2020-04-01 13:57:12,2020-04-01 13:57:12,0ce9a769-2716-236a-c3e5-d271dbe2d5c8,False,357.0,afval_cluster,121099.271|491636.673,"['121099.271', '491636.673', 'afval_cluster', '121099.271|491636.673']",121099.0,491637.0,['Rest:1'],['Rest:5 m3'],Zonneweg,N65b,N65,N,1,0.0,1.0,0.0,0.0,0.0
220,680263,125070,490278,67995.0,196953.0,125070.431~490277.855~afval_cluster~125070.431|490277.855,1874.0,2020-04-01 13:57:12,2020-04-01 13:57:12,4921ef0f-e9cc-e641-78dc-dfa6346650de,False,357.0,afval_cluster,125070.431|490277.855,"['125070.431', '490277.855', 'afval_cluster', '125070.431|490277.855']",125070.0,490278.0,['Rest:1'],['Rest:5 m3'],Bosplaat,N69m,N69,N,1,0.0,0.0,0.0,1.0,0.0
221,906965,124293,491140,146110.0,423520.0,124293.450~491140.032~afval_cluster~124293.450|491140.032,67273.0,2020-04-01 13:57:12,2020-04-01 13:57:12,4fdd3a38-2de8-0fa4-4c38-12567f7bfa38,False,357.0,afval_cluster,124293.450|491140.032,"['124293.450', '491140.032', 'afval_cluster', '124293.450|491140.032']",124293.0,491140.0,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",H. Stolleplantsoen,N74c,N74,N,5,1.0,2.0,0.0,2.0,0.0
222,751600,122813,489983,92728.0,268253.0,122813.274~489983.437~afval_cluster~122813.274|489983.437,19703.0,2020-04-01 13:57:12,2020-04-01 13:57:12,8b312ad9-8af2-0944-f705-2963270c2b52,False,357.0,afval_cluster,122813.274|489983.437,"['122813.274', '489983.437', 'afval_cluster', '122813.274|489983.437']",122813.0,489983.0,['Rest:1'],['Rest:5 m3'],Kamperfoelieweg,N60c,N60,N,1,0.0,0.0,0.0,1.0,0.0
223,914407,122813,491402,148653.0,430959.0,122812.792~491402.213~afval_cluster~122812.792|491402.213,134334.0,2020-04-01 13:57:12,2020-04-01 13:57:12,31ff0ddd-4a28-868b-3f12-3de51d9612ba,False,357.0,afval_cluster,122812.792|491402.213,"['122812.792', '491402.213', 'afval_cluster', '122812.792|491402.213']",122813.0,491402.0,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:4 m3']",IJdoornlaan,N70a,N70,N,2,0.0,0.0,0.0,2.0,0.0
224,872579,123237,491820,134256.0,389151.0,123237.351~491820.155~afval_cluster~123237.351|491820.155,9336.0,2020-04-01 13:57:12,2020-04-01 13:57:12,10513abb-4a2a-1936-a435-155a6cdf2595,False,357.0,afval_cluster,123237.351|491820.155,"['123237.351', '491820.155', 'afval_cluster', '123237.351|491820.155']",123237.0,491820.0,"['Rest:1', 'Plastic:1']","['Rest:5 m3', 'Plastic:5 m3']",Westerlengte,N70d,N70,N,2,0.0,0.0,1.0,1.0,0.0
225,753563,120466,491913,93398.0,270215.0,120465.814~491913.247~afval_cluster~120465.814|491913.247,124170.0,2020-04-01 13:57:12,2020-04-01 13:57:12,1a6db174-188c-a281-1537-58cfa2dec062,False,357.0,afval_cluster,120465.814|491913.247,"['120465.814', '491913.247', 'afval_cluster', '120465.814|491913.247']",120466.0,491913.0,['Rest:1'],['Rest:5 m3'],Kometensingel,N65b,N65,N,1,1.0,0.0,0.0,0.0,0.0
226,896198,125134,488821,142426.0,412760.0,125134.450~488820.846~afval_cluster~125134.450|488820.846,47648.0,2020-04-01 13:57:12,2020-04-01 13:57:12,e16d939f-b9bb-0950-3fb3-027bef93e5b5,False,357.0,afval_cluster,125134.450|488820.846,"['125134.450', '488820.846', 'afval_cluster', '125134.450|488820.846']",125134.0,488821.0,['Rest:1'],['Rest:5 m3'],Nieuwendammerdijk,N64d,N64,N,1,0.0,0.0,0.0,1.0,0.0
227,794494,124441,489459,107364.0,311126.0,124440.558~489458.704~afval_cluster~124440.558|489458.704,93908.0,2020-04-01 13:57:12,2020-04-01 13:57:12,d77be270-3378-14ad-fd5b-b9ebf2c43cad,False,357.0,afval_cluster,124440.558|489458.704,"['124440.558', '489458.704', 'afval_cluster', '124440.558|489458.704']",124441.0,489459.0,['Rest:1'],['Rest:5 m3'],Medemblikstraat,N62a,N62,N,1,0.0,0.0,0.0,1.0,0.0
228,822869,126072,489382,117074.0,339483.0,126071.778~489382.442~afval_cluster~126071.778|489382.442,28103.0,2020-04-01 13:57:12,2020-04-01 13:57:12,b8cc9f28-4ebd-d9f9-ac45-1195cf29c2de,False,357.0,afval_cluster,126071.778|489382.442,"['126071.778', '489382.442', 'afval_cluster', '126071.778|489382.442']",126072.0,489382.0,['Rest:1'],['Rest:5 m3'],Oosterendstraat,N68e,N68,N,1,0.0,0.0,0.0,1.0,0.0
