,0
2644,124.35332565684133
2645,124.35332565684133
2646,124.35332565684133
2647,124.35332565684133
2648,124.35332565684133
2649,124.35332565684133
2650,124.35332565684133
2651,124.35332565684133
2652,124.35332565684133
2653,124.35332565684133
2654,124.35332565684133
2655,124.35332565684133
2656,124.35332565684133
2657,124.35332565684133
2658,124.35332565684133
2659,124.35332565684133
2660,124.35332565684133
2661,124.35332565684133
2662,124.35332565684133
2663,124.35332565684133
2664,124.35332565684133
2665,124.35332565684133
2666,124.35332565684133
2667,124.35332565684133
2668,124.35332565684133
2669,124.35332565684133
2670,124.35332565684133
2671,124.35332565684133
2672,124.35332565684133
2673,124.35332565684133
2674,124.35332565684133
2675,124.35332565684133
2676,124.35332565684133
2677,124.35332565684133
2678,124.35332565684133
2679,124.35332565684133
2680,124.35332565684133
2681,124.35332565684133
2682,124.35332565684133
2683,124.35332565684133
2684,124.35332565684133
2685,124.35332565684133
2686,124.35332565684133
2687,124.35332565684133
2688,124.35332565684133
2689,124.35332565684133
2690,124.35332565684133
2691,124.35332565684133
2692,124.35332565684133
2693,124.35332565684133
2694,124.35332565684133
2695,124.35332565684133
2696,124.35332565684133
2697,124.35332565684133
2698,124.35332565684133
2699,124.35332565684133
2700,124.35332565684133
2701,124.35332565684133
2702,124.35332565684133
2703,124.35332565684133
2704,124.35332565684133
2705,124.35332565684133
2706,124.35332565684133
2707,124.35332565684133
2708,124.35332565684133
2709,124.35332565684133
2710,124.35332565684133
2711,124.35332565684133
2712,124.35332565684133
2713,124.35332565684133
2714,124.35332565684133
2715,124.35332565684133
2716,124.35332565684133
2717,124.35332565684133
2718,124.35332565684133
2719,124.35332565684133
2720,124.35332565684133
2721,124.35332565684133
2722,124.35332565684133
2723,124.35332565684133
2724,124.35332565684133
2725,124.35332565684133
2726,124.35332565684133
2727,124.35332565684133
2728,124.35332565684133
2729,124.35332565684133
2730,124.35332565684133
2731,124.35332565684133
2732,124.35332565684133
2733,124.35332565684133
2734,124.35332565684133
2735,124.35332565684133
2736,124.35332565684133
2737,124.35332565684133
2738,124.35332565684133
2739,124.35332565684133
2740,124.3384594517028
2741,124.3384594517028
2742,124.3384594517028
2743,124.3384594517028
2744,124.3384594517028
2745,124.3384594517028
2746,124.3384594517028
2747,124.19619198050457
2748,124.19619198050457
2749,124.19619198050457
2750,124.19619198050457
2751,124.19619198050457
2752,124.12647684751003
2753,124.12647684751003
2754,124.12647684751003
2755,124.12647684751003
2756,124.12647684751003
2757,124.12647684751003
2758,124.12647684751003
2759,124.12647684751003
2760,124.12647684751003
2761,124.12647684751003
2762,124.12647684751003
2763,124.12647684751003
2764,124.12647684751003
2765,124.12647684751003
2766,124.12647684751003
2767,124.12647684751003
2768,124.12647684751003
2769,124.12647684751003
2770,124.12647684751003
2771,124.12647684751003
2772,124.12647684751003
2773,124.12647684751003
2774,124.12647684751003
2775,124.12647684751003
2776,124.12647684751003
2777,124.12647684751003
2778,124.12647684751003
2779,124.12647684751003
2780,124.12647684751003
2781,124.04376648363558
2782,124.04376648363558
2783,124.04376648363558
2784,124.04376648363558
2785,124.04376648363558
2786,124.04376648363558
2787,124.04376648363558
2788,124.04376648363558
2789,124.04376648363558
2790,124.04376648363558
2791,124.04376648363558
2792,124.04376648363558
2793,124.04376648363558
2794,124.04376648363558
2795,124.04376648363558
2796,124.04376648363558
2797,124.04376648363558
2798,124.04376648363558
2799,124.04376648363558
2800,124.04376648363558
2801,124.04376648363558
2802,124.04376648363558
2803,124.04376648363558
2804,124.04376648363558
2805,124.04376648363558
2806,124.04376648363558
2807,124.04376648363558
2808,124.04376648363558
2809,124.04376648363558
2810,124.04376648363558
2811,124.04376648363558
2812,124.04376648363558
2813,124.04376648363558
2814,124.04376648363558
2815,124.04376648363558
2816,124.04376648363558
2817,124.04376648363558
2818,124.04376648363558
2819,123.99338983760828
2820,123.99338983760828
2821,123.99338983760828
2822,123.99338983760828
2823,123.99338983760828
2824,123.99338983760828
2825,123.99338983760828
2826,123.99338983760828
2827,123.99338983760828
2828,123.99338983760828
2829,123.99338983760828
2830,123.99338983760828
2831,123.99338983760828
2832,123.99338983760828
2833,123.99338983760828
2834,123.99338983760828
2835,123.99338983760828
2836,123.99338983760828
2837,123.99338983760828
2838,123.99338983760828
2839,123.99338983760828
2840,123.99338983760828
2841,123.99338983760828
2842,123.99338983760828
2843,123.99338983760828
2844,123.99338983760828
2845,123.97215755562168
2846,123.97215755562168
2847,123.97215755562168
2848,123.97215755562168
2849,123.97215755562168
2850,123.97215755562168
2851,123.97215755562168
2852,123.97215755562168
2853,123.97215755562168
2854,123.97215755562168
2855,123.97215755562168
2856,123.97215755562168
2857,123.97215755562168
2858,123.97215755562168
2859,123.97215755562168
2860,123.84516031020866
2861,123.84516031020866
2862,123.84516031020866
2863,123.84516031020866
2864,123.84516031020866
2865,123.84516031020866
2866,123.84516031020866
2867,123.84516031020866
2868,123.84516031020866
2869,123.84516031020866
2870,123.84516031020866
2871,123.84516031020866
2872,123.84516031020866
2873,123.84516031020866
2874,123.84516031020866
2875,123.84516031020866
2876,123.84516031020866
2877,123.84516031020866
2878,123.84516031020866
2879,123.84516031020866
2880,123.84516031020866
2881,123.84516031020866
2882,123.84516031020866
2883,123.84516031020866
2884,123.84516031020866
2885,123.84516031020866
2886,123.84516031020866
2887,123.84516031020866
2888,123.84516031020866
2889,123.84516031020866
2890,123.84516031020866
2891,123.84516031020866
2892,123.84516031020866
2893,123.84516031020866
2894,123.84516031020866
2895,123.81375184810616
2896,123.81375184810616
2897,123.81375184810616
2898,123.81375184810616
2899,123.81375184810616
2900,123.81375184810616
2901,123.81375184810616
2902,123.81375184810616
2903,123.81375184810616
2904,123.81375184810616
2905,123.81375184810616
2906,123.81375184810616
2907,123.81375184810616
2908,123.81375184810616
2909,123.81375184810616
2910,123.81375184810616
2911,123.81375184810616
2912,123.81375184810616
2913,123.81375184810616
2914,123.81375184810616
2915,123.81375184810616
2916,123.81375184810616
2917,123.81375184810616
2918,123.81375184810616
2919,123.81375184810616
2920,123.81375184810616
2921,123.81375184810616
2922,123.81375184810616
2923,123.81375184810616
2924,123.81375184810616
2925,123.81375184810616
2926,123.81375184810616
2927,123.81375184810616
2928,123.81375184810616
2929,123.81375184810616
2930,123.81375184810616
2931,123.81375184810616
2932,123.81375184810616
2933,123.81375184810616
2934,123.81375184810616
2935,123.81375184810616
2936,123.81375184810616
2937,123.81375184810616
2938,123.81375184810616
2939,123.81375184810616
2940,123.81375184810616
2941,123.81375184810616
2942,123.81375184810616
2943,123.81375184810616
2944,123.81375184810616
2945,123.81375184810616
2946,123.81375184810616
2947,123.81375184810616
2948,123.81375184810616
2949,123.81375184810616
2950,123.81375184810616
2951,123.81375184810616
2952,123.81375184810616
2953,123.81375184810616
2954,123.81344370559083
2955,123.81344370559083
2956,123.81344370559083
2957,123.81344370559083
2958,123.81344370559083
2959,123.81344370559083
2960,123.81344370559083
2961,123.81344370559083
2962,123.81344370559083
2963,123.81344370559083
2964,123.81344370559083
2965,123.81344370559083
2966,123.81344370559083
2967,123.81344370559083
2968,123.81344370559083
2969,123.81344370559083
2970,123.70286712204776
2971,123.70286712204776
2972,123.70286712204776
2973,123.70286712204776
2974,123.70286712204776
2975,123.70286712204776
2976,123.70286712204776
2977,123.70286712204776
2978,123.70286712204776
2979,123.70286712204776
2980,123.70286712204776
2981,123.70286712204776
2982,123.70286712204776
2983,123.70286712204776
2984,123.70286712204776
2985,123.70286712204776
2986,123.70286712204776
2987,123.70286712204776
2988,123.70286712204776
2989,123.6822288028969
2990,123.6822288028969
2991,123.6822288028969
2992,123.6822288028969
2993,123.6822288028969
2994,123.6822288028969
2995,123.6822288028969
2996,123.6822288028969
2997,123.6822288028969
2998,123.6822288028969
2999,123.6822288028969
3000,123.6822288028969
3001,123.6822288028969
3002,123.5869873571347
3003,123.5869873571347
3004,123.5869873571347
3005,123.5869873571347
3006,123.5869873571347
3007,123.5869873571347
3008,123.5869873571347
3009,123.5869873571347
3010,123.5869873571347
3011,123.5869873571347
3012,123.5869873571347
3013,123.5869873571347
3014,123.5869873571347
3015,123.5869873571347
3016,123.5869873571347
3017,123.5869873571347
3018,123.5869873571347
3019,123.5869873571347
3020,123.5869873571347
3021,123.5869873571347
3022,123.5869873571347
3023,123.5869873571347
3024,123.5869873571347
3025,123.5869873571347
3026,123.58490001477278
3027,123.58490001477278
3028,123.58490001477278
3029,123.58490001477278
3030,123.58490001477278
3031,123.58490001477278
3032,123.58490001477278
3033,123.58490001477278
3034,123.58490001477278
3035,123.58490001477278
3036,123.58490001477278
3037,123.54199448954674
3038,123.52416723330722
3039,123.52416723330722
3040,123.52416723330722
3041,123.52416723330722
3042,123.52416723330722
3043,123.52416723330722
3044,123.52416723330722
3045,123.52416723330722
3046,123.52416723330722
3047,123.51658763439603
3048,123.51658763439603
3049,123.51658763439603
3050,123.51658763439603
3051,123.51658763439603
3052,123.51658763439603
3053,123.51658763439603
3054,123.51658763439603
3055,123.51658763439603
3056,123.51658763439603
3057,123.51658763439603
3058,123.51658763439603
3059,123.51658763439603
3060,123.51658763439603
3061,123.51658763439603
3062,123.51658763439603
3063,123.51658763439603
3064,123.51658763439603
3065,123.51658763439603
3066,123.51658763439603
3067,123.43185028859729
3068,123.43185028859729
3069,123.43185028859729
3070,123.43185028859729
3071,123.43185028859729
3072,123.43185028859729
3073,123.43185028859729
3074,123.43185028859729
3075,123.43185028859729
3076,123.43185028859729
3077,123.43185028859729
3078,123.43185028859729
3079,123.43185028859729
3080,123.43185028859729
3081,123.43185028859729
3082,123.43185028859729
3083,123.43185028859729
3084,123.43185028859729
3085,123.43185028859729
3086,123.43185028859729
3087,123.43185028859729
3088,123.43185028859729
3089,123.43185028859729
3090,123.43185028859729
3091,123.43185028859729
3092,123.43185028859729
3093,123.43185028859729
3094,123.43185028859729
3095,123.43185028859729
3096,123.43185028859729
3097,123.39621823083968
3098,123.39621823083968
3099,123.39621823083968
3100,123.39621823083968
3101,123.39621823083968
3102,123.39621823083968
3103,123.39621823083968
3104,123.39621823083968
3105,123.39621823083968
3106,123.39621823083968
3107,123.39621823083968
3108,123.37581477324771
3109,123.33684425507003
3110,123.33684425507003
3111,123.33684425507003
3112,123.33684425507003
3113,123.33684425507003
3114,123.33684425507003
3115,123.33684425507003
3116,123.33684425507003
3117,123.33684425507003
3118,123.33684425507003
3119,123.33684425507003
3120,123.33684425507003
3121,123.33684425507003
3122,123.33684425507003
3123,123.33684425507003
3124,123.33684425507003
3125,123.33684425507003
3126,123.33684425507003
3127,123.33684425507003
3128,123.33684425507003
3129,123.33684425507003
3130,123.33684425507003
3131,123.33684425507003
3132,123.33684425507003
3133,123.33684425507003
3134,123.33684425507003
3135,123.33684425507003
3136,123.33684425507003
3137,123.33684425507003
3138,123.33684425507003
3139,123.33684425507003
3140,123.33684425507003
3141,123.33684425507003
3142,123.33684425507003
3143,123.33684425507003
3144,123.33684425507003
3145,123.33684425507003
3146,123.33684425507003
3147,123.33684425507003
3148,123.33684425507003
3149,123.33684425507003
3150,123.33684425507003
3151,123.33684425507003
3152,123.33684425507003
3153,123.33684425507003
3154,123.33684425507003
3155,123.33684425507003
3156,123.33684425507003
3157,123.33684425507003
3158,123.33684425507003
3159,123.33684425507003
3160,123.33684425507003
3161,123.33684425507003
3162,123.33684425507003
3163,123.23532384484604
3164,123.23532384484604
3165,123.23532384484604
3166,123.23532384484604
3167,123.23532384484604
3168,123.23532384484604
3169,123.23532384484604
3170,123.23532384484604
3171,123.23532384484604
3172,123.23532384484604
3173,123.23532384484604
3174,123.23532384484604
3175,123.23532384484604
3176,123.23532384484604
3177,123.23532384484604
3178,123.23532384484604
3179,123.23532384484604
3180,123.23532384484604
3181,123.23532384484604
3182,123.23532384484604
3183,123.23532384484604
3184,123.23532384484604
3185,123.23532384484604
3186,123.23532384484604
3187,123.23532384484604
3188,123.23532384484604
3189,123.23532384484604
3190,123.23532384484604
3191,123.23532384484604
3192,123.23532384484604
3193,123.23532384484604
3194,123.23532384484604
3195,123.23532384484604
3196,123.23532384484604
3197,123.23532384484604
3198,123.23532384484604
3199,123.23532384484604
3200,123.23532384484604
3201,123.23532384484604
3202,123.23532384484604
3203,123.23206046588307
3204,123.23206046588307
3205,123.23206046588307
3206,123.23206046588307
3207,123.23206046588307
3208,123.23206046588307
3209,123.23206046588307
3210,123.23206046588307
3211,123.23206046588307
3212,123.23206046588307
3213,123.23206046588307
3214,123.23206046588307
3215,123.23206046588307
3216,123.23206046588307
3217,123.23206046588307
3218,123.23206046588307
3219,123.23206046588307
3220,123.23206046588307
3221,123.23206046588307
3222,123.23206046588307
3223,123.23206046588307
3224,123.23206046588307
3225,123.1758907119203
3226,123.1758907119203
3227,123.1758907119203
3228,123.1749531587903
3229,123.1749531587903
3230,123.1749531587903
3231,123.1749531587903
3232,123.1749531587903
3233,123.1749531587903
3234,123.1749531587903
3235,123.1749531587903
3236,123.1749531587903
3237,123.1749531587903
3238,123.1749531587903
3239,123.1749531587903
3240,123.1749531587903
3241,123.1749531587903
3242,123.1749531587903
3243,123.15932109108323
3244,123.15932109108323
3245,123.15932109108323
3246,123.15932109108323
3247,123.15932109108323
3248,123.15932109108323
3249,123.15932109108323
3250,123.15932109108323
3251,123.15932109108323
3252,123.15932109108323
3253,123.15932109108323
3254,123.15932109108323
3255,123.15932109108323
3256,123.15932109108323
3257,123.15932109108323
3258,123.15932109108323
3259,123.15932109108323
3260,123.15932109108323
3261,123.15932109108323
3262,123.15932109108323
3263,123.15932109108323
3264,123.15932109108323
3265,123.15932109108323
3266,123.15932109108323
3267,123.15932109108323
3268,123.15932109108323
3269,123.15932109108323
3270,123.15932109108323
3271,123.15932109108323
3272,123.15932109108323
3273,123.15932109108323
3274,123.15932109108323
3275,123.15932109108323
3276,123.15932109108323
3277,123.15932109108323
3278,123.15932109108323
3279,123.15932109108323
3280,123.15932109108323
3281,123.15932109108323
3282,123.15932109108323
3283,123.15932109108323
3284,123.15932109108323
3285,123.15932109108323
3286,123.15932109108323
3287,123.15932109108323
3288,123.15932109108323
3289,123.15932109108323
3290,123.12313733483614
3291,123.12313733483614
3292,123.12313733483614
3293,123.12313733483614
3294,123.12313733483614
3295,123.12313733483614
3296,123.12313733483614
3297,123.12313733483614
3298,123.12313733483614
3299,123.12313733483614
3300,123.12313733483614
3301,123.03054517411415
3302,123.03054517411415
3303,123.03054517411415
3304,123.03054517411415
3305,123.03054517411415
3306,123.03054517411415
3307,123.00305042164494
3308,123.00305042164494
3309,123.00305042164494
3310,123.00305042164494
3311,123.00305042164494
3312,123.00305042164494
3313,123.00305042164494
3314,123.00273488494372
3315,123.00273488494372
3316,123.00273488494372
3317,122.98548000559711
3318,122.98548000559711
3319,122.98548000559711
3320,122.98548000559711
3321,122.98548000559711
3322,122.98548000559711
3323,122.98548000559711
3324,122.98548000559711
3325,122.98548000559711
3326,122.98548000559711
3327,122.98548000559711
3328,122.98548000559711
3329,122.98548000559711
3330,122.98548000559711
3331,122.98548000559711
3332,122.98548000559711
3333,122.98548000559711
3334,122.98548000559711
3335,122.98548000559711
3336,122.98548000559711
3337,122.98548000559711
3338,122.98548000559711
3339,122.98548000559711
3340,122.98548000559711
3341,122.98548000559711
3342,122.98548000559711
3343,122.98548000559711
3344,122.98548000559711
3345,122.98548000559711
3346,122.98548000559711
3347,122.98548000559711
3348,122.98548000559711
3349,122.98548000559711
3350,122.98548000559711
3351,122.98548000559711
3352,122.98548000559711
3353,122.98548000559711
3354,122.98548000559711
3355,122.98548000559711
3356,122.98548000559711
3357,122.98548000559711
3358,122.98548000559711
3359,122.98548000559711
3360,122.98548000559711
3361,122.98548000559711
3362,122.98548000559711
3363,122.98548000559711
3364,122.98548000559711
3365,122.98548000559711
3366,122.98548000559711
3367,122.98548000559711
3368,122.93871655374754
3369,122.93871655374754
3370,122.93871655374754
3371,122.93871655374754
3372,122.93871655374754
3373,122.93871655374754
3374,122.93871655374754
3375,122.93871655374754
3376,122.93871655374754
3377,122.93871655374754
3378,122.93871655374754
3379,122.93871655374754
3380,122.93871655374754
3381,122.84718886803384
3382,122.84718886803384
3383,122.84718886803384
3384,122.84718886803384
3385,122.84718886803384
3386,122.84718886803384
3387,122.84718886803384
3388,122.84718886803384
3389,122.84718886803384
3390,122.84718886803384
3391,122.84718886803384
3392,122.84718886803384
3393,122.84718886803384
3394,122.84718886803384
3395,122.84718886803384
3396,122.84270307027764
3397,122.84270307027764
3398,122.78893934882402
3399,122.78893934882402
3400,122.78893934882402
3401,122.78893934882402
3402,122.78893934882402
3403,122.78893934882402
3404,122.78893934882402
3405,122.78893934882402
3406,122.7662561143362
3407,122.7662561143362
3408,122.7662561143362
3409,122.71812448899861
3410,122.71812448899861
3411,122.68967457719792
3412,122.68967457719792
3413,122.68967457719792
3414,122.68967457719792
3415,122.68574845924267
3416,122.68574845924267
3417,122.68574845924267
3418,122.68574845924267
3419,122.68574845924267
3420,122.68574845924267
3421,122.68574845924267
3422,122.68574845924267
3423,122.68574845924267
3424,122.68574845924267
3425,122.68574845924267
3426,122.68574845924267
3427,122.68574845924267
3428,122.68574845924267
3429,122.68574845924267
3430,122.47123787645795
3431,122.47123787645795
3432,122.47123787645795
3433,122.47123787645795
3434,122.47123787645795
3435,122.47123787645795
3436,122.47123787645795
3437,122.47123787645795
3438,122.47123787645795
3439,122.47123787645795
3440,122.47123787645795
3441,122.47123787645795
3442,122.47123787645795
3443,122.47123787645795
3444,122.47123787645795
3445,122.47123787645795
3446,122.47123787645795
3447,122.47123787645795
3448,122.47123787645795
3449,122.47123787645795
3450,122.47123787645795
3451,122.47123787645795
3452,122.47123787645795
3453,122.47123787645795
3454,122.47123787645795
3455,122.47123787645795
3456,122.47123787645795
3457,122.47123787645795
3458,122.47123787645795
3459,122.47123787645795
3460,122.47123787645795
3461,122.47123787645795
3462,122.47123787645795
3463,122.47123787645795
3464,122.47123787645795
3465,122.47123787645795
3466,122.47123787645795
3467,122.47123787645795
3468,122.47123787645795
3469,122.47123787645795
3470,122.47123787645795
3471,122.47123787645795
3472,122.47123787645795
3473,122.47123787645795
3474,122.47123787645795
3475,122.47123787645795
3476,122.47123787645795
3477,122.47123787645795
3478,122.45429772275526
3479,122.45429772275526
3480,122.45429772275526
3481,122.45429772275526
3482,122.45429772275526
3483,122.45429772275526
3484,122.45429772275526
3485,122.45429772275526
3486,122.45429772275526
3487,122.45429772275526
3488,122.45429772275526
3489,122.45429772275526
3490,122.39755821816789
3491,122.39755821816789
3492,122.39755821816789
3493,122.26159431799624
3494,122.26159431799624
3495,122.20390970178168
3496,122.20390970178168
3497,122.20390970178168
3498,122.20390970178168
3499,122.20390970178168
3500,122.06263138787733
3501,122.06263138787733
3502,122.06263138787733
3503,122.06263138787733
3504,122.06263138787733
3505,122.06263138787733
3506,122.06263138787733
3507,122.06263138787733
3508,122.06263138787733
3509,122.06263138787733
3510,122.06263138787733
3511,122.06263138787733
3512,122.06263138787733
3513,122.06263138787733
3514,122.05540573890872
3515,122.05540573890872
3516,122.05540573890872
3517,122.05540573890872
3518,122.05540573890872
3519,122.05540573890872
3520,122.05540573890872
3521,122.05540573890872
3522,122.05540573890872
3523,122.05540573890872
3524,122.05540573890872
3525,122.05540573890872
3526,122.05540573890872
3527,122.05425031605354
3528,122.05425031605354
3529,122.05425031605354
3530,122.05425031605354
3531,122.05425031605354
3532,122.05425031605354
3533,122.01255777062892
3534,122.01255777062892
3535,122.01255777062892
3536,122.01255777062892
3537,122.01255777062892
3538,122.01255777062892
3539,122.01255777062892
3540,122.01255777062892
3541,122.01255777062892
3542,122.01255777062892
3543,122.01255777062892
3544,122.01255777062892
3545,122.01255777062892
3546,122.01255777062892
3547,122.01255777062892
3548,122.01255777062892
3549,122.01255777062892
3550,122.01255777062892
3551,122.01255777062892
3552,122.01255777062892
3553,122.01255777062892
3554,122.01255777062892
3555,122.01255777062892
3556,121.98758814065455
3557,121.98758814065455
3558,121.98758814065455
3559,121.98758814065455
3560,121.98758814065455
3561,121.98758814065455
3562,121.98758814065455
3563,121.98758814065455
3564,121.98758814065455
3565,121.98758814065455
3566,121.98758814065455
3567,121.98758814065455
3568,121.98758814065455
3569,121.98758814065455
3570,121.98758814065455
3571,121.98758814065455
3572,121.98758814065455
3573,121.98758814065455
3574,121.98758814065455
3575,121.98758814065455
3576,121.98758814065455
3577,121.98758814065455
3578,121.98758814065455
3579,121.98758814065455
3580,121.98758814065455
3581,121.98758814065455
3582,121.98758814065455
3583,121.98758814065455
3584,121.98758814065455
3585,121.98758814065455
3586,121.98758814065455
3587,121.98758814065455
3588,121.98758814065455
3589,121.98758814065455
3590,121.98758814065455
3591,121.98758814065455
3592,121.98758814065455
3593,121.98758814065455
3594,121.98758814065455
3595,121.98758814065455
3596,121.98758814065455
3597,121.98758814065455
3598,121.98758814065455
3599,121.98758814065455
3600,121.98758814065455
3601,121.98758814065455
3602,121.98758814065455
3603,121.98758814065455
3604,121.98758814065455
3605,121.98758814065455
3606,121.98758814065455
3607,121.98758814065455
3608,121.98758814065455
3609,121.98758814065455
3610,121.98758814065455
3611,121.98758814065455
3612,121.98758814065455
3613,121.98332437120669
3614,121.98332437120669
3615,121.98332437120669
3616,121.98332437120669
3617,121.98332437120669
3618,121.98332437120669
3619,121.98332437120669
3620,121.98332437120669
3621,121.98332437120669
3622,121.98332437120669
3623,121.98332437120669
3624,121.98332437120669
3625,121.98332437120669
3626,121.98332437120669
3627,121.98332437120669
3628,121.98332437120669
3629,121.98332437120669
3630,121.98332437120669
3631,121.98332437120669
3632,121.98332437120669
3633,121.98332437120669
3634,121.98332437120669
3635,121.98332437120669
3636,121.98332437120669
3637,121.98332437120669
3638,121.98332437120669
3639,121.98332437120669
3640,121.98332437120669
3641,121.98332437120669
3642,121.98332437120669
3643,121.98332437120669
3644,121.98332437120669
3645,121.98332437120669
3646,121.98332437120669
3647,121.98332437120669
3648,121.98332437120669
3649,121.98332437120669
3650,121.98332437120669
3651,121.98258130565587
3652,121.98258130565587
3653,121.98258130565587
3654,121.98258130565587
3655,121.98258130565587
3656,121.98258130565587
3657,121.98258130565587
3658,121.98258130565587
3659,121.98258130565587
3660,121.98258130565587
3661,121.98258130565587
3662,121.98258130565587
3663,121.98258130565587
3664,121.98258130565587
3665,121.98258130565587
3666,121.98258130565587
3667,121.98258130565587
3668,121.98258130565587
3669,121.98258130565587
3670,121.98258130565587
3671,121.98258130565587
3672,121.98258130565587
3673,121.96866413140047
3674,121.96866413140047
3675,121.96866413140047
3676,121.96866413140047
3677,121.96866413140047
3678,121.94680811361714
3679,121.94680811361714
3680,121.94680811361714
3681,121.94680811361714
3682,121.94680811361714
3683,121.94680811361714
3684,121.94680811361714
3685,121.94680811361714
3686,121.94680811361714
3687,121.94680811361714
3688,121.94680811361714
3689,121.93971291916479
3690,121.93971291916479
3691,121.93971291916479
3692,121.93971291916479
3693,121.93971291916479
3694,121.93971291916479
3695,121.93971291916479
3696,121.93971291916479
3697,121.93971291916479
3698,121.93846534845653
3699,121.93846534845653
3700,121.93846534845653
3701,121.93846534845653
3702,121.93846534845653
3703,121.93846534845653
3704,121.93846534845653
3705,121.93846534845653
3706,121.93846534845653
3707,121.93846534845653
3708,121.93846534845653
3709,121.93846534845653
3710,121.93846534845653
3711,121.93846534845653
3712,121.93846534845653
3713,121.93846534845653
3714,121.93846534845653
3715,121.75442972156725
3716,121.75442972156725
3717,121.75442972156725
3718,121.75442972156725
3719,121.69809926491783
3720,121.69809926491783
3721,121.69809926491783
3722,121.69809926491783
3723,121.69809926491783
3724,121.69809926491783
3725,121.69809926491783
3726,121.69809926491783
3727,121.69809926491783
3728,121.69809926491783
3729,121.69809926491783
3730,121.69809926491783
3731,121.69809926491783
3732,121.69809926491783
3733,121.69809926491783
3734,121.69809926491783
3735,121.69809926491783
3736,121.69809926491783
3737,121.69809926491783
3738,121.69809926491783
3739,121.69809926491783
3740,121.69809926491783
3741,121.69809926491783
3742,121.69809926491783
3743,121.69809926491783
3744,121.69809926491783
3745,121.69809926491783
3746,121.69809926491783
3747,121.69809926491783
3748,121.69809926491783
3749,121.69809926491783
3750,121.69809926491783
3751,121.69809926491783
3752,121.69809926491783
3753,121.69809926491783
3754,121.69809926491783
3755,121.69809926491783
3756,121.69809926491783
3757,121.69809926491783
3758,121.69809926491783
3759,121.69597740254986
3760,121.69597740254986
3761,121.69597740254986
3762,121.69597740254986
3763,121.69597740254986
3764,121.69597740254986
3765,121.69597740254986
3766,121.69597740254986
3767,121.69597740254986
3768,121.69597740254986
3769,121.62493965452335
3770,121.58809170798838
3771,121.58809170798838
3772,121.58809170798838
3773,121.58809170798838
3774,121.58809170798838
3775,121.58809170798838
3776,121.58809170798838
3777,121.58809170798838
3778,121.58809170798838
3779,121.58809170798838
3780,121.58809170798838
3781,121.58809170798838
3782,121.58809170798838
3783,121.58809170798838
3784,121.58809170798838
3785,121.51011582854365
3786,121.51011582854365
3787,121.51011582854365
3788,121.51011582854365
3789,121.51011582854365
3790,121.51011582854365
3791,121.51011582854365
3792,121.51011582854365
3793,121.51011582854365
3794,121.51011582854365
3795,121.49138272158457
3796,121.49138272158457
3797,121.49138272158457
3798,121.49138272158457
3799,121.49138272158457
3800,121.49138272158457
3801,121.49138272158457
3802,121.49138272158457
3803,121.49138272158457
3804,121.49138272158457
3805,121.49138272158457
3806,121.49138272158457
3807,121.49138272158457
3808,121.49138272158457
3809,121.49138272158457
3810,121.49138272158457
3811,121.49138272158457
3812,121.47551083999595
3813,121.47551083999595
3814,121.47551083999595
3815,121.47551083999595
3816,121.47551083999595
3817,121.47551083999595
3818,121.47551083999595
3819,121.47551083999595
3820,121.47551083999595
3821,121.47551083999595
3822,121.47551083999595
3823,121.47551083999595
3824,121.47551083999595
3825,121.47551083999595
3826,121.46190970963585
3827,121.46190970963585
3828,121.46190970963585
3829,121.46190970963585
3830,121.46190970963585
3831,121.43000653940967
3832,121.43000653940967
3833,121.43000653940967
3834,121.43000653940967
3835,121.43000653940967
3836,121.43000653940967
3837,121.43000653940967
3838,121.43000653940967
3839,121.43000653940967
3840,121.43000653940967
3841,121.43000653940967
3842,121.43000653940967
3843,121.43000653940967
3844,121.43000653940967
3845,121.43000653940967
3846,121.43000653940967
3847,121.43000653940967
3848,121.43000653940967
3849,121.43000653940967
3850,121.43000653940967
3851,121.43000653940967
3852,121.4094588276637
3853,121.4094588276637
3854,121.4094588276637
3855,121.4094588276637
3856,121.4094588276637
3857,121.4094588276637
3858,121.4094588276637
3859,121.4094588276637
3860,121.4094588276637
3861,121.4094588276637
3862,121.4094588276637
3863,121.32854710968076
3864,121.31129223033413
3865,121.31129223033413
3866,121.31129223033413
3867,121.31129223033413
3868,121.31129223033413
3869,121.31129223033413
3870,121.31129223033413
3871,121.22951862376374
3872,121.22951862376374
3873,121.1904420484044
3874,121.18321860573855
3875,121.18321860573855
3876,121.18321860573855
3877,121.18321860573855
3878,121.18321860573855
3879,121.18321860573855
3880,121.18321860573855
3881,121.18321860573855
3882,121.18321860573855
3883,121.18321860573855
3884,121.18321860573855
3885,121.18321860573855
3886,121.18321860573855
3887,121.18321860573855
3888,121.18321860573855
3889,121.18321860573855
3890,121.18321860573855
3891,121.18321860573855
3892,121.18321860573855
3893,121.18321860573855
3894,121.18321860573855
3895,121.08262394501682
3896,121.08262394501682
3897,121.07318980562442
3898,121.07318980562442
3899,121.07318980562442
3900,121.07318980562442
3901,121.07318980562442
3902,121.07318980562442
3903,121.07318980562442
3904,121.07318980562442
3905,121.07318980562442
3906,121.07318980562442
3907,121.07318980562442
3908,121.07318980562442
3909,121.07318980562442
3910,121.07318980562442
3911,121.07318980562442
3912,121.07318980562442
3913,121.07318980562442
3914,121.07318980562442
3915,121.07318980562442
