,distance,penalties,simple penalties
209,135.54407054712183,79.57304297783143,251405.012
210,138.28074483320805,82.51663118500376,253326.17
211,139.29059708027498,83.04259008283321,249757.516
212,137.96902039148193,81.98732767638397,251488.724
213,137.72687817369155,81.42867666825154,250742.294
214,137.7756079552358,81.47950643170127,251954.39800000002
215,138.70134636703992,82.5944748114946,249344.22400000002
216,138.59108548956377,82.50641971065063,248657.34399999998
217,135.10602353006232,78.74806061320365,249312.88399999996
218,139.38023374755366,83.0541249916212,248428.867
219,136.12130406797957,80.37310118822327,251557.38799999998
220,136.7831832833098,80.71252837188202,251222.47600000002
221,137.32869706038133,81.27529352378828,249696.965
222,136.0344213861948,80.24040620555544,250877.485
223,136.7124466696978,80.50628465074942,249567.70399999997
224,138.08064597037907,81.95635880466332,251287.963
225,135.39088831158026,79.55349086030635,250891.955
226,138.2417751609743,82.18643208706533,250978.741
227,133.87936947655572,78.06703608882573,251013.99899999998
228,136.60333765540338,80.80868913282109,251711.666
229,137.46986748993874,81.35702630047618,250729.77599999998
230,136.69908504262102,81.03684032193134,250083.002
231,135.87281569265056,80.06045860543507,249693.776
232,136.95210119076893,81.05652874038128,251607.44499999998
233,137.16405572855584,80.8290096283982,252491.894
234,136.10938538739185,80.07054728632868,251981.393
235,137.13079272122678,81.03399104158079,252205.071
236,138.89799177846857,82.58916947511099,249710.17799999999
237,141.35958458047304,84.76608851354857,249834.999
238,135.68009305362878,79.78352692383996,251126.03999999998
239,138.05036897192724,81.81179571491636,251085.541
240,136.33923361780836,80.1265630369718,249386.362
241,139.48060927783033,83.34456939829708,251080.15799999997
242,135.60443634787248,79.95774488643472,253157.65699999998
243,138.97925542105529,82.91736278840159,250651.25
244,137.1046621627486,80.99864221710648,250068.099
245,138.510688562202,82.38205645348977,249752.193
246,137.25904989933326,81.16849689079889,251362.602
247,136.36617566000132,80.08680722724529,248930.493
248,136.3148792770541,80.44324438430539,251261.206
249,138.44207454145686,82.22963109174744,251318.719
250,138.10622037711502,82.21501220033082,250719.162
251,140.03071529030396,83.71894759997767,251510.636
252,134.5843232544482,78.87296871881166,251980.651
253,137.0680120293879,80.76577199049501,250759.83399999997
254,134.71105464360636,78.67713805584725,249265.715
255,140.58450692588173,84.34008941395807,251762.275
256,137.0500946615256,80.6676819021013,249781.77899999995
257,137.10399178217605,81.19601429261408,252996.994
258,138.16398608509556,82.41808423452808,250708.245
259,138.3566058493179,82.3114483878009,250536.025
260,136.54883643193568,80.32410817535579,252660.83899999998
261,139.6885671151309,83.55437731539863,249791.553
262,134.48204626802197,78.70328372911536,251037.984
263,136.07222961795546,80.1844278464112,252285.66
264,136.94783700685767,81.11451004315455,250786.24500000002
265,136.32080378109865,79.8762131760724,250890.361
266,137.00141124502804,81.16709178459517,251524.682
267,136.33152026363086,80.43914371375348,250717.826
268,136.31861068201218,80.164276082213,250725.82799999998
269,136.75369729166007,80.87150589944595,251543.02500000002
270,135.29598862324514,79.16675787625405,250326.35
271,138.5615947954533,82.45681169604588,251188.45700000002
272,139.63992487733475,83.45066607626467,251032.63800000004
273,137.62462101640173,81.67549413903143,252202.09
274,134.80048802721302,78.96478030113295,251809.363
