,avg_distance,penalties,best,amount of modifications,4
63,110.6335014646979,47.32237875258267,103444.65100000001,47.384835062752856,90.0
64,110.46711764301983,47.239287845405,103441.68000000001,47.32237875258267,88.0
65,110.39426556040323,47.17400846010436,103535.34700000001,47.239287845405,83.0
66,110.8861540513439,47.569113191864545,103779.10800000001,47.17400846010436,114.0
67,110.53011656439772,47.44212843334423,103716.72300000001,47.17400846010436,89.0
68,110.59359290642809,47.387249683881265,104046.323,47.17400846010436,88.0
69,110.5002111420063,47.336034088234584,104003.922,47.17400846010436,95.0
70,110.52458260869147,47.322865570402115,103497.999,47.17400846010436,77.0
71,111.2223543818264,47.89852402560379,103695.247,47.17400846010436,92.0
72,110.67408552122272,47.432760990313554,103831.67300000001,47.17400846010436,91.0
73,110.75090788524835,47.53618104007803,103875.435,47.17400846010436,83.0
74,110.65744854616132,47.42031346024851,103835.973,47.17400846010436,75.0
75,110.39763919391811,47.078326351150686,103488.016,47.17400846010436,83.0
76,110.35043751999078,47.029609616859524,103636.73499999999,47.078326351150686,92.0
77,110.51152561335557,47.160141276592675,103943.621,47.029609616859524,99.0
78,110.2800971549458,46.98949039417601,104364.159,47.029609616859524,99.0
79,110.3881230682883,47.1324646506778,104837.77900000001,46.98949039417601,87.0
80,110.61844001033141,47.32087972028274,104879.65900000001,46.98949039417601,87.0
81,110.72665820163762,47.35078557710975,104565.41499999998,46.98949039417601,98.0
82,110.2234712608539,47.03918492467746,104695.211,46.98949039417601,99.0
83,110.30015011883536,47.143779341431895,104656.64199999999,46.98949039417601,85.0
84,110.48602369533138,47.27241717431951,104712.06899999999,46.98949039417601,85.0
85,110.54874273462052,47.25633587168793,104762.15399999998,46.98949039417601,96.0
86,110.55301201044675,47.300501473308884,104639.02900000001,46.98949039417601,84.0
87,110.26717970449457,46.983292298599835,104463.045,46.98949039417601,90.0
88,110.76424352782328,47.533911982010125,104859.845,46.983292298599835,102.0
89,110.41909829863397,47.231124776932646,104616.349,46.983292298599835,82.0
90,110.53429098796026,47.293683937625765,104994.804,46.983292298599835,92.0
91,110.7586521143516,47.41425176039014,105036.32799999998,46.983292298599835,107.0
92,110.63484481231045,47.39015096887357,105046.79699999999,46.983292298599835,97.0
93,110.38558782286972,47.08362616986517,104602.859,46.983292298599835,93.0
94,110.03212629090613,46.778973336680615,104308.797,46.983292298599835,92.0
95,110.20912817949446,46.894797599421516,104276.05500000001,46.778973336680615,95.0
96,110.25095050713496,46.98891505756017,104894.64,46.778973336680615,91.0
97,110.87110449126882,47.66349046048054,105244.193,46.778973336680615,110.0
98,110.45821218912309,47.222697910622735,104664.361,46.778973336680615,99.0
99,110.32843648275829,47.1863461701637,104960.913,46.778973336680615,103.0
100,110.23022745937826,47.00226934726902,105036.734,46.778973336680615,97.0
